Temp,Densidad,Calor Esp,Cond. Ter.,Dif. Ter.,Visc. Din.,Visc. Cin,Numero de Prandtl
544,0.4335,1103,0.05801,1.2204E-04,0.00003688,8.55796E-005,0.7008
545,0.4330,1103,0.05806,1.2228E-04,0.00003690,8.57505E-005,0.7009
546,0.4324,1103,0.05812,1.2251E-04,0.00003693,8.59214E-005,0.7009
547,0.4319,1103,0.05817,1.2275E-04,0.00003696,8.60923E-005,0.7010
548,0.4314,1104,0.05822,1.2298E-04,0.00003699,8.62632E-005,0.7010
549,0.4309,1104,0.05827,1.2322E-04,0.00003702,8.64341E-005,0.7011
550,0.4304,1104,0.05833,1.2345E-04,0.00003705,0.000086605,0.7012
551,0.4298,1104,0.05838,1.2369E-04,0.00003707,8.67759E-005,0.7012
552,0.4293,1104,0.05843,1.2392E-04,0.00003710,8.69468E-005,0.7013
553,0.4288,1105,0.05848,1.2416E-04,0.00003713,8.71177E-005,0.7013
554,0.4283,1105,0.05853,1.2439E-04,0.00003716,8.72886E-005,0.7014
555,0.4277,1105,0.05859,1.2463E-04,0.00003719,8.74595E-005,0.7014
556,0.4272,1105,0.05864,1.2486E-04,0.00003721,8.76304E-005,0.7015
557,0.4267,1106,0.05869,1.2510E-04,0.00003724,8.78013E-005,0.7015
558,0.4262,1106,0.05874,1.2533E-04,0.00003727,8.79722E-005,0.7016
559,0.4256,1106,0.05879,1.2557E-04,0.00003730,8.81431E-005,0.7016
560,0.4251,1106,0.05885,1.2580E-04,0.00003733,0.000088314,0.7017
561,0.4246,1106,0.05890,1.2604E-04,0.00003736,8.84849E-005,0.7017
562,0.4241,1107,0.05895,1.2627E-04,0.00003738,8.86558E-005,0.7018
563,0.4236,1107,0.05900,1.2651E-04,0.00003741,8.88267E-005,0.7018
564,0.4230,1107,0.05905,1.2674E-04,0.00003744,8.89976E-005,0.7019
565,0.4225,1107,0.05911,1.2698E-04,0.00003747,8.91685E-005,0.7019
566,0.4220,1108,0.05916,1.2721E-04,0.00003750,8.93394E-005,0.7020
567,0.4215,1108,0.05921,1.2745E-04,0.00003753,8.95103E-005,0.7020
568,0.4209,1108,0.05926,1.2768E-04,0.00003755,8.96812E-005,0.7021
569,0.4204,1108,0.05931,1.2792E-04,0.00003758,8.98521E-005,0.7021
570,0.4199,1108,0.05937,1.2815E-04,0.00003761,0.000090023,0.7022
571,0.4194,1109,0.05942,1.2839E-04,0.00003764,9.01939E-005,0.7022
572,0.4188,1109,0.05947,1.2862E-04,0.00003767,9.03648E-005,0.7023
573,0.4183,1109,0.05952,1.2886E-04,0.00003770,9.05357E-005,0.7023
574,0.4178,1109,0.05958,1.2909E-04,0.00003772,9.07066E-005,0.7024
575,0.4173,1110,0.05963,1.2933E-04,0.00003775,9.08775E-005,0.7024
576,0.4168,1110,0.05968,1.2956E-04,0.00003778,9.10484E-005,0.7025
577,0.4162,1110,0.05973,1.2980E-04,0.00003781,9.12193E-005,0.7025
578,0.4157,1110,0.05978,1.3003E-04,0.00003784,9.13902E-005,0.7026
579,0.4152,1110,0.05984,1.3027E-04,0.00003787,9.15611E-005,0.7026
580,0.4147,1111,0.05989,1.3050E-04,0.00003789,0.000091732,0.7027
581,0.4141,1111,0.05994,1.3074E-04,0.00003792,9.19029E-005,0.7027
582,0.4136,1111,0.05999,1.3097E-04,0.00003795,9.20738E-005,0.7028
583,0.4131,1111,0.06004,1.3121E-04,0.00003798,9.22447E-005,0.7028
584,0.4126,1111,0.06010,1.3144E-04,0.00003801,9.24156E-005,0.7029
585,0.4120,1112,0.06015,1.3168E-04,0.00003804,9.25865E-005,0.7029
586,0.4115,1112,0.06020,1.3191E-04,0.00003806,9.27574E-005,0.7030
587,0.4110,1112,0.06025,1.3215E-04,0.00003809,9.29283E-005,0.7030
588,0.4105,1112,0.06030,1.3238E-04,0.00003812,9.30992E-005,0.7031
589,0.4100,1113,0.06036,1.3262E-04,0.00003815,9.32701E-005,0.7031
590,0.4094,1113,0.06041,1.3285E-04,0.00003818,0.000093441,0.7032
591,0.4089,1113,0.06046,1.3309E-04,0.00003821,9.36119E-005,0.7032
592,0.4084,1113,0.06051,1.3332E-04,0.00003823,9.37828E-005,0.7033
593,0.4079,1113,0.06057,1.3356E-04,0.00003826,9.39537E-005,0.7033
594,0.4073,1114,0.06062,1.3379E-04,0.00003829,9.41246E-005,0.7034
595,0.4068,1114,0.06067,1.3403E-04,0.00003832,9.42955E-005,0.7034
596,0.4063,1114,0.06072,1.3426E-04,0.00003835,9.44664E-005,0.7035
597,0.4058,1114,0.06077,1.3450E-04,0.00003838,9.46373E-005,0.7035
598,0.4052,1115,0.06083,1.3473E-04,0.00003840,9.48082E-005,0.7036
599,0.4047,1115,0.06088,1.3497E-04,0.00003843,9.49791E-005,0.7036
600,0.4042,1115,0.06093,0.0001352,0.00003846,0.00009515,0.7037
601,0.4038,1115,0.06098,1.3545E-04,0.00003849,9.53315E-005,0.7038
602,0.4034,1115,0.06103,1.3569E-04,0.00003851,0.000095513,0.7038
603,0.4030,1116,0.06108,1.3594E-04,0.00003854,9.56945E-005,0.7039
604,0.4025,1116,0.06113,1.3618E-04,0.00003857,0.000095876,0.7039
605,0.4021,1116,0.06117,1.3643E-04,0.00003859,9.60575E-005,0.7040
606,0.4017,1116,0.06122,1.3668E-04,0.00003862,0.000096239,0.7040
607,0.4013,1116,0.06127,1.3692E-04,0.00003865,9.64205E-005,0.7041
608,0.4009,1117,0.06132,1.3717E-04,0.00003867,0.000096602,0.7041
609,0.4005,1117,0.06137,1.3741E-04,0.00003870,9.67835E-005,0.7042
610,0.4001,1117,0.06142,1.3766E-04,0.00003873,0.000096965,0.7043
611,0.3996,1117,0.06147,1.3791E-04,0.00003875,9.71465E-005,0.7043
612,0.3992,1117,0.06152,1.3815E-04,0.00003878,0.000097328,0.7044
613,0.3988,1118,0.06156,1.3840E-04,0.00003880,9.75095E-005,0.7044
614,0.3984,1118,0.06161,1.3864E-04,0.00003883,0.000097691,0.7045
615,0.3980,1118,0.06166,1.3889E-04,0.00003886,9.78725E-005,0.7045
616,0.3976,1118,0.06171,1.3914E-04,0.00003888,0.000098054,0.7046
617,0.3971,1118,0.06176,1.3938E-04,0.00003891,9.82355E-005,0.7046
618,0.3967,1119,0.06181,1.3963E-04,0.00003894,0.000098417,0.7047
619,0.3963,1119,0.06186,1.3987E-04,0.00003896,9.85985E-005,0.7047
620,0.3959,1119,0.06191,1.4012E-04,0.00003899,0.00009878,0.7048
621,0.3955,1119,0.06195,1.4037E-04,0.00003902,9.89615E-005,0.7049
622,0.3951,1119,0.06200,1.4061E-04,0.00003904,0.000099143,0.7049
623,0.3947,1120,0.06205,1.4086E-04,0.00003907,9.93245E-005,0.7050
624,0.3942,1120,0.06210,1.4110E-04,0.00003910,0.000099506,0.7050
625,0.3938,1120,0.06215,1.4135E-04,0.00003912,9.96875E-005,0.7051
626,0.3934,1120,0.06220,1.4160E-04,0.00003915,0.000099869,0.7051
627,0.3930,1120,0.06225,1.4184E-04,0.00003918,0.0001000505,0.7052
628,0.3926,1121,0.06230,1.4209E-04,0.00003920,0.000100232,0.7052
629,0.3922,1121,0.06235,1.4233E-04,0.00003923,0.0001004135,0.7053
630,0.3918,1121,0.06239,1.4258E-04,0.00003926,0.000100595,0.7054
631,0.3913,1121,0.06244,1.4283E-04,0.00003928,0.0001007765,0.7054
632,0.3909,1121,0.06249,1.4307E-04,0.00003931,0.000100958,0.7055
633,0.3905,1122,0.06254,1.4332E-04,0.00003933,0.0001011395,0.7055
634,0.3901,1122,0.06259,1.4356E-04,0.00003936,0.000101321,0.7056
635,0.3897,1122,0.06264,1.4381E-04,0.00003939,0.0001015025,0.7056
636,0.3893,1122,0.06269,1.4406E-04,0.00003941,0.000101684,0.7057
637,0.3888,1122,0.06274,1.4430E-04,0.00003944,0.0001018655,0.7057
638,0.3884,1123,0.06278,1.4455E-04,0.00003947,0.000102047,0.7058
639,0.3880,1123,0.06283,1.4479E-04,0.00003949,0.0001022285,0.7058
640,0.3876,1123,0.06288,1.4504E-04,0.00003952,0.00010241,0.7059
641,0.3872,1123,0.06293,1.4529E-04,0.00003955,0.0001025915,0.7060
642,0.3868,1123,0.06298,1.4553E-04,0.00003957,0.000102773,0.7060
643,0.3864,1124,0.06303,1.4578E-04,0.00003960,0.0001029545,0.7061
644,0.3859,1124,0.06308,1.4602E-04,0.00003963,0.000103136,0.7061
645,0.3855,1124,0.06313,1.4627E-04,0.00003965,0.0001033175,0.7062
646,0.3851,1124,0.06317,1.4652E-04,0.00003968,0.000103499,0.7062
647,0.3847,1124,0.06322,1.4676E-04,0.00003971,0.0001036805,0.7063
648,0.3843,1125,0.06327,1.4701E-04,0.00003973,0.000103862,0.7063
649,0.3839,1125,0.06332,1.4725E-04,0.00003976,0.0001040435,0.7064
650,0.3835,1125,0.06337,1.4750E-04,0.00003979,0.000104225,0.7065
651,0.3830,1125,0.06342,1.4775E-04,0.00003981,0.0001044065,0.7065
652,0.3826,1125,0.06347,1.4799E-04,0.00003984,0.000104588,0.7066
653,0.3822,1126,0.06352,1.4824E-04,0.00003986,0.0001047695,0.7066
654,0.3818,1126,0.06357,1.4848E-04,0.00003989,0.000104951,0.7067
655,0.3814,1126,0.06361,1.4873E-04,0.00003992,0.0001051325,0.7067
656,0.3810,1126,0.06366,1.4898E-04,0.00003994,0.000105314,0.7068
657,0.3805,1126,0.06371,1.4922E-04,0.00003997,0.0001054955,0.7068
658,0.3801,1127,0.06376,1.4947E-04,0.00004000,0.000105677,0.7069
659,0.3797,1127,0.06381,1.4971E-04,0.00004002,0.0001058585,0.7069
660,0.3793,1127,0.06386,1.4996E-04,0.00004005,0.00010604,0.7070
661,0.3789,1127,0.06391,1.5021E-04,0.00004008,0.0001062215,0.7071
662,0.3785,1127,0.06396,1.5045E-04,0.00004010,0.000106403,0.7071
663,0.3781,1128,0.06400,1.5070E-04,0.00004013,0.0001065845,0.7072
664,0.3776,1128,0.06405,1.5094E-04,0.00004016,0.000106766,0.7072
665,0.3772,1128,0.06410,1.5119E-04,0.00004018,0.0001069475,0.7073
666,0.3768,1128,0.06415,1.5144E-04,0.00004021,0.000107129,0.7073
667,0.3764,1128,0.06420,1.5168E-04,0.00004024,0.0001073105,0.7074
668,0.3760,1129,0.06425,1.5193E-04,0.00004026,0.000107492,0.7074
669,0.3756,1129,0.06430,1.5217E-04,0.00004029,0.0001076735,0.7075
670,0.3752,1129,0.06435,1.5242E-04,0.00004032,0.000107855,0.7076
671,0.3747,1129,0.06439,1.5267E-04,0.00004034,0.0001080365,0.7076
672,0.3743,1129,0.06444,1.5291E-04,0.00004037,0.000108218,0.7077
673,0.3739,1130,0.06449,1.5316E-04,0.00004039,0.0001083995,0.7077
674,0.3735,1130,0.06454,1.5340E-04,0.00004042,0.000108581,0.7078
675,0.3731,1130,0.06459,1.5365E-04,0.00004045,0.0001087625,0.7078
676,0.3727,1130,0.06464,1.5390E-04,0.00004047,0.000108944,0.7079
677,0.3722,1130,0.06469,1.5414E-04,0.00004050,0.0001091255,0.7079
678,0.3718,1131,0.06474,1.5439E-04,0.00004053,0.000109307,0.7080
679,0.3714,1131,0.06479,1.5463E-04,0.00004055,0.0001094885,0.7080
680,0.3710,1131,0.06483,1.5488E-04,0.00004058,0.00010967,0.7081
681,0.3706,1131,0.06488,1.5513E-04,0.00004061,0.0001098515,0.7082
682,0.3702,1131,0.06493,1.5537E-04,0.00004063,0.000110033,0.7082
683,0.3698,1132,0.06498,1.5562E-04,0.00004066,0.0001102145,0.7083
684,0.3693,1132,0.06503,1.5586E-04,0.00004069,0.000110396,0.7083
685,0.3689,1132,0.06508,1.5611E-04,0.00004071,0.0001105775,0.7084
686,0.3685,1132,0.06513,1.5636E-04,0.00004074,0.000110759,0.7084
687,0.3681,1132,0.06518,1.5660E-04,0.00004077,0.0001109405,0.7085
688,0.3677,1133,0.06522,1.5685E-04,0.00004079,0.000111122,0.7085
689,0.3673,1133,0.06527,1.5709E-04,0.00004082,0.0001113035,0.7086
690,0.3669,1133,0.06532,1.5734E-04,0.00004085,0.000111485,0.7087
691,0.3664,1133,0.06537,1.5759E-04,0.00004087,0.0001116665,0.7087
692,0.3660,1133,0.06542,1.5783E-04,0.00004090,0.000111848,0.7088
693,0.3656,1134,0.06547,1.5808E-04,0.00004092,0.0001120295,0.7088
694,0.3652,1134,0.06552,1.5832E-04,0.00004095,0.000112211,0.7089
695,0.3648,1134,0.06557,1.5857E-04,0.00004098,0.0001123925,0.7089
696,0.3644,1134,0.06561,1.5882E-04,0.00004100,0.000112574,0.7090
697,0.3639,1134,0.06566,1.5906E-04,0.00004103,0.0001127555,0.7090
698,0.3635,1135,0.06571,1.5931E-04,0.00004106,0.000112937,0.7091
699,0.3631,1135,0.06576,1.5955E-04,0.00004108,0.0001131185,0.7091
700,0.3627,1135,0.06581,0.0001598,0.00004111,0.0001133,0.7092
701,0.3624,1135,0.06586,1.6006E-04,0.00004114,0.000113493,0.7093
702,0.3620,1135,0.06590,1.6031E-04,0.00004116,0.000113686,0.7093
703,0.3617,1136,0.06595,1.6057E-04,0.00004119,0.000113879,0.7094
704,0.3613,1136,0.06599,1.6083E-04,0.00004121,0.000114072,0.7094
705,0.3610,1136,0.06604,1.6109E-04,0.00004124,0.000114265,0.7095
706,0.3607,1136,0.06608,1.6134E-04,0.00004126,0.000114458,0.7095
707,0.3603,1136,0.06613,1.6160E-04,0.00004129,0.000114651,0.7096
708,0.3600,1136,0.06617,1.6186E-04,0.00004131,0.000114844,0.7097
709,0.3597,1137,0.06622,1.6211E-04,0.00004134,0.000115037,0.7097
710,0.3593,1137,0.06627,1.6237E-04,0.00004136,0.00011523,0.7098
711,0.3590,1137,0.06631,1.6263E-04,0.00004139,0.000115423,0.7098
712,0.3586,1137,0.06636,1.6288E-04,0.00004141,0.000115616,0.7099
713,0.3583,1137,0.06640,1.6314E-04,0.00004144,0.000115809,0.7099
714,0.3580,1138,0.06645,1.6340E-04,0.00004146,0.000116002,0.7100
715,0.3576,1138,0.06649,1.6366E-04,0.00004149,0.000116195,0.7101
716,0.3573,1138,0.06654,1.6391E-04,0.00004151,0.000116388,0.7101
717,0.3570,1138,0.06659,1.6417E-04,0.00004154,0.000116581,0.7102
718,0.3566,1138,0.06663,1.6443E-04,0.00004156,0.000116774,0.7102
719,0.3563,1138,0.06668,1.6468E-04,0.00004159,0.000116967,0.7103
720,0.3559,1139,0.06672,1.6494E-04,0.00004161,0.00011716,0.7103
721,0.3556,1139,0.06677,1.6520E-04,0.00004164,0.000117353,0.7104
722,0.3553,1139,0.06681,1.6545E-04,0.00004166,0.000117546,0.7105
723,0.3549,1139,0.06686,1.6571E-04,0.00004169,0.000117739,0.7105
724,0.3546,1139,0.06690,1.6597E-04,0.00004171,0.000117932,0.7106
725,0.3543,1140,0.06695,1.6623E-04,0.00004174,0.000118125,0.7106
726,0.3539,1140,0.06700,1.6648E-04,0.00004176,0.000118318,0.7107
727,0.3536,1140,0.06704,1.6674E-04,0.00004179,0.000118511,0.7107
728,0.3532,1140,0.06709,1.6700E-04,0.00004181,0.000118704,0.7108
729,0.3529,1140,0.06713,1.6725E-04,0.00004184,0.000118897,0.7109
730,0.3526,1140,0.06718,1.6751E-04,0.00004186,0.00011909,0.7109
731,0.3522,1141,0.06722,1.6777E-04,0.00004189,0.000119283,0.7110
732,0.3519,1141,0.06727,1.6802E-04,0.00004191,0.000119476,0.7110
733,0.3515,1141,0.06731,1.6828E-04,0.00004194,0.000119669,0.7111
734,0.3512,1141,0.06736,1.6854E-04,0.00004196,0.000119862,0.7111
735,0.3509,1141,0.06741,1.6880E-04,0.00004199,0.000120055,0.7112
736,0.3505,1141,0.06745,1.6905E-04,0.00004201,0.000120248,0.7113
737,0.3502,1142,0.06750,1.6931E-04,0.00004204,0.000120441,0.7113
738,0.3499,1142,0.06754,1.6957E-04,0.00004206,0.000120634,0.7114
739,0.3495,1142,0.06759,1.6982E-04,0.00004209,0.000120827,0.7114
740,0.3492,1142,0.06763,1.7008E-04,0.00004211,0.00012102,0.7115
741,0.3488,1142,0.06768,1.7034E-04,0.00004214,0.000121213,0.7115
742,0.3485,1143,0.06773,1.7059E-04,0.00004216,0.000121406,0.7116
743,0.3482,1143,0.06777,1.7085E-04,0.00004219,0.000121599,0.7117
744,0.3478,1143,0.06782,1.7111E-04,0.00004221,0.000121792,0.7117
745,0.3475,1143,0.06786,1.7137E-04,0.00004224,0.000121985,0.7118
746,0.3472,1143,0.06791,1.7162E-04,0.00004226,0.000122178,0.7118
747,0.3468,1143,0.06795,1.7188E-04,0.00004229,0.000122371,0.7119
748,0.3465,1144,0.06800,1.7214E-04,0.00004231,0.000122564,0.7119
749,0.3461,1144,0.06804,1.7239E-04,0.00004234,0.000122757,0.7120
750,0.3458,1144,0.06809,1.7265E-04,0.00004237,0.00012295,0.7121
751,0.3455,1144,0.06814,1.7291E-04,0.00004239,0.000123143,0.7121
752,0.3451,1144,0.06818,1.7316E-04,0.00004242,0.000123336,0.7122
753,0.3448,1145,0.06823,1.7342E-04,0.00004244,0.000123529,0.7122
754,0.3444,1145,0.06827,1.7368E-04,0.00004247,0.000123722,0.7123
755,0.3441,1145,0.06832,1.7394E-04,0.00004249,0.000123915,0.7123
756,0.3438,1145,0.06836,1.7419E-04,0.00004252,0.000124108,0.7124
757,0.3434,1145,0.06841,1.7445E-04,0.00004254,0.000124301,0.7124
758,0.3431,1145,0.06845,1.7471E-04,0.00004257,0.000124494,0.7125
759,0.3428,1146,0.06850,1.7496E-04,0.00004259,0.000124687,0.7126
760,0.3424,1146,0.06855,1.7522E-04,0.00004262,0.00012488,0.7126
761,0.3421,1146,0.06859,1.7548E-04,0.00004264,0.000125073,0.7127
762,0.3417,1146,0.06864,1.7573E-04,0.00004267,0.000125266,0.7127
763,0.3414,1146,0.06868,1.7599E-04,0.00004269,0.000125459,0.7128
764,0.3411,1147,0.06873,1.7625E-04,0.00004272,0.000125652,0.7128
765,0.3407,1147,0.06877,1.7651E-04,0.00004274,0.000125845,0.7129
766,0.3404,1147,0.06882,1.7676E-04,0.00004277,0.000126038,0.7130
767,0.3401,1147,0.06887,1.7702E-04,0.00004279,0.000126231,0.7130
768,0.3397,1147,0.06891,1.7728E-04,0.00004282,0.000126424,0.7131
769,0.3394,1147,0.06896,1.7753E-04,0.00004284,0.000126617,0.7131
770,0.3390,1148,0.06900,1.7779E-04,0.00004287,0.00012681,0.7132
771,0.3387,1148,0.06905,1.7805E-04,0.00004289,0.000127003,0.7132
772,0.3384,1148,0.06909,1.7830E-04,0.00004292,0.000127196,0.7133
773,0.3380,1148,0.06914,1.7856E-04,0.00004294,0.000127389,0.7134
774,0.3377,1148,0.06918,1.7882E-04,0.00004297,0.000127582,0.7134
775,0.3374,1149,0.06923,1.7908E-04,0.00004299,0.000127775,0.7135
776,0.3370,1149,0.06928,1.7933E-04,0.00004302,0.000127968,0.7135
777,0.3367,1149,0.06932,1.7959E-04,0.00004304,0.000128161,0.7136
778,0.3363,1149,0.06937,1.7985E-04,0.00004307,0.000128354,0.7136
779,0.3360,1149,0.06941,1.8010E-04,0.00004309,0.000128547,0.7137
780,0.3357,1149,0.06946,1.8036E-04,0.00004312,0.00012874,0.7138
781,0.3353,1150,0.06950,1.8062E-04,0.00004314,0.000128933,0.7138
782,0.3350,1150,0.06955,1.8087E-04,0.00004317,0.000129126,0.7139
783,0.3346,1150,0.06959,1.8113E-04,0.00004319,0.000129319,0.7139
784,0.3343,1150,0.06964,1.8139E-04,0.00004322,0.000129512,0.7140
785,0.3340,1150,0.06969,1.8165E-04,0.00004324,0.000129705,0.7140
786,0.3336,1150,0.06973,1.8190E-04,0.00004327,0.000129898,0.7141
787,0.3333,1151,0.06978,1.8216E-04,0.00004329,0.000130091,0.7142
788,0.3330,1151,0.06982,1.8242E-04,0.00004332,0.000130284,0.7142
789,0.3326,1151,0.06987,1.8267E-04,0.00004334,0.000130477,0.7143
790,0.3323,1151,0.06991,1.8293E-04,0.00004337,0.00013067,0.7143
791,0.3319,1151,0.06996,1.8319E-04,0.00004339,0.000130863,0.7144
792,0.3316,1152,0.07001,1.8344E-04,0.00004342,0.000131056,0.7144
793,0.3313,1152,0.07005,1.8370E-04,0.00004344,0.000131249,0.7145
794,0.3309,1152,0.07010,1.8396E-04,0.00004347,0.000131442,0.7146
795,0.3306,1152,0.07014,1.8422E-04,0.00004349,0.000131635,0.7146
796,0.3303,1152,0.07019,1.8447E-04,0.00004352,0.000131828,0.7147
797,0.3299,1152,0.07023,1.8473E-04,0.00004354,0.000132021,0.7147
798,0.3296,1153,0.07028,1.8499E-04,0.00004357,0.000132214,0.7148
799,0.3292,1153,0.07032,1.8524E-04,0.00004359,0.000132407,0.7148
800,0.3289,1153,0.07037,0.0001855,0.00004362,0.0001326,0.7149
801,0.3286,1153,0.07041,1.8577E-04,0.00004364,0.000132803,0.7150
802,0.3283,1153,0.07046,1.8603E-04,0.00004367,0.000133006,0.7150
803,0.3281,1153,0.07050,1.8630E-04,0.00004369,0.000133209,0.7151
804,0.3278,1154,0.07054,1.8657E-04,0.00004372,0.000133412,0.7151
805,0.3275,1154,0.07058,1.8684E-04,0.00004374,0.000133615,0.7152
806,0.3272,1154,0.07063,1.8710E-04,0.00004376,0.000133818,0.7152
807,0.3269,1154,0.07067,1.8737E-04,0.00004379,0.000134021,0.7153
808,0.3267,1154,0.07071,1.8764E-04,0.00004381,0.000134224,0.7154
809,0.3264,1154,0.07076,1.8790E-04,0.00004383,0.000134427,0.7154
810,0.3261,1155,0.07080,1.8817E-04,0.00004386,0.00013463,0.7155
811,0.3258,1155,0.07084,1.8844E-04,0.00004388,0.000134833,0.7155
812,0.3255,1155,0.07088,1.8870E-04,0.00004391,0.000135036,0.7156
813,0.3252,1155,0.07093,1.8897E-04,0.00004393,0.000135239,0.7156
814,0.3250,1155,0.07097,1.8924E-04,0.00004395,0.000135442,0.7157
815,0.3247,1155,0.07101,1.8951E-04,0.00004398,0.000135645,0.7158
816,0.3244,1156,0.07105,1.8977E-04,0.00004400,0.000135848,0.7158
817,0.3241,1156,0.07110,1.9004E-04,0.00004402,0.000136051,0.7159
818,0.3238,1156,0.07114,1.9031E-04,0.00004405,0.000136254,0.7159
819,0.3236,1156,0.07118,1.9057E-04,0.00004407,0.000136457,0.7160
820,0.3233,1156,0.07123,1.9084E-04,0.00004410,0.00013666,0.7160
821,0.3230,1156,0.07127,1.9111E-04,0.00004412,0.000136863,0.7161
822,0.3227,1157,0.07131,1.9137E-04,0.00004414,0.000137066,0.7162
823,0.3224,1157,0.07135,1.9164E-04,0.00004417,0.000137269,0.7162
824,0.3222,1157,0.07140,1.9191E-04,0.00004419,0.000137472,0.7163
825,0.3219,1157,0.07144,1.9218E-04,0.00004422,0.000137675,0.7163
826,0.3216,1157,0.07148,1.9244E-04,0.00004424,0.000137878,0.7164
827,0.3213,1157,0.07153,1.9271E-04,0.00004426,0.000138081,0.7164
828,0.3210,1157,0.07157,1.9298E-04,0.00004429,0.000138284,0.7165
829,0.3208,1158,0.07161,1.9324E-04,0.00004431,0.000138487,0.7166
830,0.3205,1158,0.07165,1.9351E-04,0.00004433,0.00013869,0.7166
831,0.3202,1158,0.07170,1.9378E-04,0.00004436,0.000138893,0.7167
832,0.3199,1158,0.07174,1.9404E-04,0.00004438,0.000139096,0.7167
833,0.3196,1158,0.07178,1.9431E-04,0.00004441,0.000139299,0.7168
834,0.3193,1158,0.07183,1.9458E-04,0.00004443,0.000139502,0.7168
835,0.3191,1159,0.07187,1.9485E-04,0.00004445,0.000139705,0.7169
836,0.3188,1159,0.07191,1.9511E-04,0.00004448,0.000139908,0.7170
837,0.3185,1159,0.07195,1.9538E-04,0.00004450,0.000140111,0.7170
838,0.3182,1159,0.07200,1.9565E-04,0.00004452,0.000140314,0.7171
839,0.3179,1159,0.07204,1.9591E-04,0.00004455,0.000140517,0.7171
840,0.3177,1159,0.07208,1.9618E-04,0.00004457,0.00014072,0.7172
841,0.3174,1160,0.07212,1.9645E-04,0.00004460,0.000140923,0.7172
842,0.3171,1160,0.07217,1.9671E-04,0.00004462,0.000141126,0.7173
843,0.3168,1160,0.07221,1.9698E-04,0.00004464,0.000141329,0.7174
844,0.3165,1160,0.07225,1.9725E-04,0.00004467,0.000141532,0.7174
845,0.3163,1160,0.07230,1.9752E-04,0.00004469,0.000141735,0.7175
846,0.3160,1160,0.07234,1.9778E-04,0.00004471,0.000141938,0.7175
847,0.3157,1161,0.07238,1.9805E-04,0.00004474,0.000142141,0.7176
848,0.3154,1161,0.07242,1.9832E-04,0.00004476,0.000142344,0.7176
849,0.3151,1161,0.07247,1.9858E-04,0.00004479,0.000142547,0.7177
850,0.3149,1161,0.07251,1.9885E-04,0.00004481,0.00014275,0.7178
851,0.3146,1161,0.07255,1.9912E-04,0.00004483,0.000142953,0.7178
852,0.3143,1161,0.07260,1.9938E-04,0.00004486,0.000143156,0.7179
853,0.3140,1161,0.07264,1.9965E-04,0.00004488,0.000143359,0.7179
854,0.3137,1162,0.07268,1.9992E-04,0.00004491,0.000143562,0.7180
855,0.3134,1162,0.07272,2.0019E-04,0.00004493,0.000143765,0.7180
856,0.3132,1162,0.07277,2.0045E-04,0.00004495,0.000143968,0.7181
857,0.3129,1162,0.07281,2.0072E-04,0.00004498,0.000144171,0.7181
858,0.3126,1162,0.07285,2.0099E-04,0.00004500,0.000144374,0.7182
859,0.3123,1162,0.07290,2.0125E-04,0.00004502,0.000144577,0.7183
860,0.3120,1163,0.07294,2.0152E-04,0.00004505,0.00014478,0.7183
861,0.3118,1163,0.07298,2.0179E-04,0.00004507,0.000144983,0.7184
862,0.3115,1163,0.07302,2.0205E-04,0.00004510,0.000145186,0.7184
863,0.3112,1163,0.07307,2.0232E-04,0.00004512,0.000145389,0.7185
864,0.3109,1163,0.07311,2.0259E-04,0.00004514,0.000145592,0.7185
865,0.3106,1163,0.07315,2.0286E-04,0.00004517,0.000145795,0.7186
866,0.3104,1164,0.07319,2.0312E-04,0.00004519,0.000145998,0.7187
867,0.3101,1164,0.07324,2.0339E-04,0.00004521,0.000146201,0.7187
868,0.3098,1164,0.07328,2.0366E-04,0.00004524,0.000146404,0.7188
869,0.3095,1164,0.07332,2.0392E-04,0.00004526,0.000146607,0.7188
870,0.3092,1164,0.07337,2.0419E-04,0.00004529,0.00014681,0.7189
871,0.3089,1164,0.07341,2.0446E-04,0.00004531,0.000147013,0.7189
872,0.3087,1165,0.07345,2.0472E-04,0.00004533,0.000147216,0.7190
873,0.3084,1165,0.07349,2.0499E-04,0.00004536,0.000147419,0.7191
874,0.3081,1165,0.07354,2.0526E-04,0.00004538,0.000147622,0.7191
875,0.3078,1165,0.07358,2.0553E-04,0.00004541,0.000147825,0.7192
876,0.3075,1165,0.07362,2.0579E-04,0.00004543,0.000148028,0.7192
877,0.3073,1165,0.07367,2.0606E-04,0.00004545,0.000148231,0.7193
878,0.3070,1165,0.07371,2.0633E-04,0.00004548,0.000148434,0.7193
879,0.3067,1166,0.07375,2.0659E-04,0.00004550,0.000148637,0.7194
880,0.3064,1166,0.07379,2.0686E-04,0.00004552,0.00014884,0.7195
881,0.3061,1166,0.07384,2.0713E-04,0.00004555,0.000149043,0.7195
882,0.3059,1166,0.07388,2.0739E-04,0.00004557,0.000149246,0.7196
883,0.3056,1166,0.07392,2.0766E-04,0.00004560,0.000149449,0.7196
884,0.3053,1166,0.07397,2.0793E-04,0.00004562,0.000149652,0.7197
885,0.3050,1167,0.07401,2.0820E-04,0.00004564,0.000149855,0.7197
886,0.3047,1167,0.07405,2.0846E-04,0.00004567,0.000150058,0.7198
887,0.3045,1167,0.07409,2.0873E-04,0.00004569,0.000150261,0.7199
